,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,lng,lat,Location,PdId,zip_code,18-24 Total,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25 Total,25 Less than 9th grade,25 9th to 12th grade,25 High school graduate,"25 Some college, no degree",25 Associate's degree,25 Bachelor's degree,25 Graduate or professional degree,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Median household income,Mean household income,Median family income,Mean family income,Per capita income,Median nonfamily income,Mean nonfamily income,Median earnings for workers,Civilian noninstitutionalized population,With health insurance coverage,No health insurance coverage
1178,186097472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,22:00,SOUTHERN,NONE,CLEVELAND ST / 7TH ST,-122.40729291990229,37.77630464594127,POINT (-122.40729291990229 37.77630464594127),18609747206244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1179,180291105,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,04/19/2018,21:55,SOUTHERN,NONE,RUSS ST / HOWARD ST,-122.40827566497728,37.77885984794712,POINT (-122.40827566497728 37.77885984794712),18029110528160,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1180,180291105,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/19/2018,21:55,SOUTHERN,NONE,RUSS ST / HOWARD ST,-122.40827566497728,37.77885984794712,POINT (-122.40827566497728 37.77885984794712),18029110564085,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1181,180298719,TRESPASS,TRESPASSING,Thursday,04/19/2018,21:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.41445776463388,37.776508037023284,POINT (-122.41445776463388 37.77650803702329),18029871927195,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1182,180298719,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/19/2018,21:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.41445776463388,37.776508037023284,POINT (-122.41445776463388 37.77650803702329),18029871964085,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1183,186091258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,21:00,MISSION,NONE,MISSION ST / 15TH ST,-122.4198279299609,37.76667375518354,POINT (-122.4198279299609 37.76667375518354),18609125806244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1184,180290997,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04/19/2018,20:47,SOUTHERN,"ARREST, BOOKED",9TH ST / MISSION ST,-122.41471429557896,37.7762310404758,POINT (-122.41471429557896 37.7762310404758),18029099762050,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1185,180296321,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Thursday,04/19/2018,20:00,MISSION,NONE,200 Block of 13TH ST,-122.4179492178342,37.76972086304567,POINT (-122.4179492178342 37.76972086304567),18029632114072,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1186,180341700,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,04/19/2018,20:00,SOUTHERN,NONE,500 Block of JESSIE ST,-122.40977647931173,37.7810558831366,POINT (-122.40977647931174 37.7810558831366),18034170005013,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1187,186097676,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,20:00,SOUTHERN,NONE,5TH ST / HOWARD ST,-122.40493441333855,37.781498721321796,POINT (-122.40493441333854 37.781498721321796),18609767606244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1188,180290884,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,04/19/2018,19:55,SOUTHERN,NONE,MISSION ST / 13TH ST,-122.42001017560885,37.77010992981748,POINT (-122.42001017560884 37.77010992981748),18029088412030,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1189,180293010,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,04/19/2018,19:30,SOUTHERN,NONE,1000 Block of MARKET ST,-122.41133956255713,37.781270743449376,POINT (-122.41133956255712 37.781270743449376),18029301005073,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1190,186102087,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,19:30,SOUTHERN,NONE,800 Block of HOWARD ST,-122.40379325948861,37.78232358976164,POINT (-122.40379325948861 37.78232358976164),18610208706244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1191,186089645,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,19:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18608964506244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1192,180290759,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Thursday,04/19/2018,19:00,SOUTHERN,NONE,500 Block of 9TH ST,-122.40770214971826,37.770696793086465,POINT (-122.40770214971826 37.770696793086465),18029075906126,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1193,180292125,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/19/2018,17:30,MISSION,NONE,15TH ST / VALENCIA ST,-122.42204594354759,37.766538719599474,POINT (-122.42204594354759 37.76653871959948),18029212506243,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1194,180290624,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,04/19/2018,17:27,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18029062406363,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1195,180290624,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,04/19/2018,17:27,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18029062416650,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1196,180290624,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04/19/2018,17:27,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18029062462050,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1197,180290317,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/19/2018,17:10,SOUTHERN,NONE,5TH ST / MISSION ST,-122.40648197274312,37.78273178848874,POINT (-122.40648197274311 37.782731788488746),18029031764020,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1198,180290925,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/19/2018,17:00,MISSION,NONE,CAPP ST / ADAIR ST,-122.4186362739707,37.76568503855508,POINT (-122.4186362739707 37.76568503855508),18029092506244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1199,180290254,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,04/19/2018,16:27,SOUTHERN,"ARREST, BOOKED",700 Block of MINNA ST,-122.413361136168,37.776362805349976,POINT (-122.41336113616799 37.776362805349976),18029025430200,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1200,180290254,WARRANTS,WARRANT ARREST,Thursday,04/19/2018,16:27,SOUTHERN,"ARREST, BOOKED",700 Block of MINNA ST,-122.413361136168,37.776362805349976,POINT (-122.41336113616799 37.776362805349976),18029025463010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1201,180290577,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,04/19/2018,16:13,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18029057728160,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1202,180291014,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/19/2018,16:00,MISSION,NONE,1900 Block of MISSION ST,-122.4198145938115,37.76584272133717,POINT (-122.4198145938115 37.765842721337165),18029101406243,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1203,186089758,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,04/19/2018,16:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18608975806374,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1204,180290094,WARRANTS,WARRANT ARREST,Thursday,04/19/2018,15:02,SOUTHERN,"ARREST, BOOKED",7TH ST / STEVENSON ST,-122.41193561574543,37.78000644202978,POINT (-122.41193561574542 37.78000644202978),18029009463010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1205,180292846,NON-CRIMINAL,LOST PROPERTY,Thursday,04/19/2018,15:00,MISSION,NONE,300 Block of VALENCIA ST,-122.42202013701305,37.767010470780036,POINT (-122.42202013701305 37.767010470780036),18029284671000,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1206,180289809,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,04/19/2018,14:05,SOUTHERN,"ARREST, BOOKED",100 Block of 6TH ST,-122.40787711735226,37.780387501355456,POINT (-122.40787711735226 37.780387501355456),18028980915040,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1207,180289809,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,04/19/2018,14:05,SOUTHERN,"ARREST, BOOKED",100 Block of 6TH ST,-122.40787711735226,37.780387501355456,POINT (-122.40787711735226 37.780387501355456),18028980916650,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1208,180289809,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04/19/2018,14:05,SOUTHERN,"ARREST, BOOKED",100 Block of 6TH ST,-122.40787711735226,37.780387501355456,POINT (-122.40787711735226 37.780387501355456),18028980962050,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1209,186097604,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,04/19/2018,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18609760406372,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1210,180289702,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/19/2018,13:16,SOUTHERN,NONE,8TH ST / STEVENSON ST,-122.41414660016396,37.778240011133825,POINT (-122.41414660016397 37.778240011133825),18028970264085,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1211,180289661,ASSAULT,BATTERY,Thursday,04/19/2018,13:00,MISSION,NONE,POTRERO AV / 17TH ST,-122.40742204219427,37.76448809319994,POINT (-122.40742204219426 37.764488093199944),18028966104134,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1212,180289661,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/19/2018,13:00,MISSION,NONE,POTRERO AV / 17TH ST,-122.40742204219427,37.76448809319994,POINT (-122.40742204219426 37.764488093199944),18028966164020,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1213,186099622,NON-CRIMINAL,LOST PROPERTY,Thursday,04/19/2018,12:00,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.40806834514828,37.78399167681609,POINT (-122.40806834514827 37.783991676816086),18609962271000,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1214,180289633,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,04/19/2018,11:41,SOUTHERN,"ARREST, BOOKED",1000 Block of MINNA ST,-122.41707319693796,37.77354995830322,POINT (-122.41707319693796 37.77354995830322),18028963305011,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1215,180289633,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,04/19/2018,11:41,SOUTHERN,"ARREST, BOOKED",1000 Block of MINNA ST,-122.41707319693796,37.77354995830322,POINT (-122.41707319693796 37.77354995830322),18028963327130,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1216,180289423,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Thursday,04/19/2018,11:15,SOUTHERN,NONE,0 Block of LANGTON ST,-122.40920248785393,37.77689582101829,POINT (-122.40920248785393 37.77689582101829),18028942327090,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1217,180289423,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,04/19/2018,11:15,SOUTHERN,NONE,0 Block of LANGTON ST,-122.40920248785393,37.77689582101829,POINT (-122.40920248785393 37.77689582101829),18028942364070,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1218,180291713,MISSING PERSON,MISSING ADULT,Thursday,04/19/2018,10:45,SOUTHERN,NONE,0 Block of DORE ST,-122.41304597196554,37.77386177716113,POINT (-122.41304597196554 37.77386177716113),18029171374000,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1219,180289514,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Thursday,04/19/2018,10:37,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18028951403401,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1220,180289514,WARRANTS,WARRANT ARREST,Thursday,04/19/2018,10:37,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18028951463010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1221,180289514,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Thursday,04/19/2018,10:37,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18028951471024,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1222,180290066,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,04/19/2018,10:14,SOUTHERN,NONE,800 Block of HOWARD ST,-122.40379325948861,37.78232358976164,POINT (-122.40379325948861 37.78232358976164),18029006606154,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1223,186093737,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,04/19/2018,08:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.40389095544536,37.782401407213186,POINT (-122.40389095544535 37.78240140721319),18609373706374,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1224,180288710,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,04/19/2018,05:47,SOUTHERN,NONE,1500 Block of MISSION ST,-122.4175233965159,37.77386703461754,POINT (-122.4175233965159 37.77386703461754),18028871028100,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1225,180294911,LARCENY/THEFT,GRAND THEFT BICYCLE,Thursday,04/19/2018,02:00,SOUTHERN,NONE,200 Block of 8TH ST,-122.41127194053715,37.776032950124375,POINT (-122.41127194053715 37.776032950124375),18029491106314,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1226,180288607,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Thursday,04/19/2018,01:37,SOUTHERN,NONE,9TH ST / MISSION ST,-122.41471429557896,37.7762310404758,POINT (-122.41471429557896 37.7762310404758),18028860728140,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1227,180288607,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Thursday,04/19/2018,01:37,SOUTHERN,NONE,9TH ST / MISSION ST,-122.41471429557896,37.7762310404758,POINT (-122.41471429557896 37.7762310404758),18028860730180,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1228,180288607,OTHER OFFENSES,"THROWING OBJECT AT COMMON CARRIER, PASSENGER OR FREIGHT",Thursday,04/19/2018,01:37,SOUTHERN,NONE,9TH ST / MISSION ST,-122.41471429557896,37.7762310404758,POINT (-122.41471429557896 37.7762310404758),18028860768053,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
1229,180288538,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,04/19/2018,01:04,SOUTHERN,NONE,900 Block of MISSION ST,-122.40805253846995,37.781566830002426,POINT (-122.40805253846997 37.781566830002426),18028853816650,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
